post_title,post_name,post_parent,ID,post_content,post_excerpt,post_status,post_password,menu_order,post_date,post_author,comment_status,sku,parent_sku,children,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,sold_individually,low_stock_amount,manage_stock,tax_status,upsell_ids,crosssell_ids,purchase_note,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,product_page_url,meta:_yoast_wpseo_focuskw,meta:_yoast_wpseo_canonical,meta:_yoast_wpseo_bctitle,meta:_yoast_wpseo_meta-robots-adv,meta:_yoast_wpseo_is_cornerstone,meta:_yoast_wpseo_metadesc,meta:_yoast_wpseo_linkdex,meta:_yoast_wpseo_estimated-reading-time-minutes,meta:_yoast_wpseo_content_score,meta:_yoast_wpseo_title,meta:_yoast_wpseo_metakeywords,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class,attribute:Смаки,attribute_data:Смаки,attribute_default:Смаки
"Сало по-угорськи з чорним перцем | 1 кг",salo-po-ugorsky-z-chornym-pertsem-1-kg-br-div-class-ingradient-div,,53117,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 17:43:07",16,closed,,,,no,no,,195,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/salo-po-ugorsky-z-chornym-pertsem-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Напівфабрикати|Наш Край",,,,,
"Сало по-угорськи з червоним перцем | 1 кг",salo-po-ugorsky-z-chervonym-pertsem-1-kg-br-div-class-ingradient-div,,53118,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 17:43:45",16,closed,,,,no,no,,195,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/salo-po-ugorsky-z-chervonym-pertsem-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Напівфабрикати|Наш Край",,,,,
"Сало по-угорськи з чорним перцем наріз | 1 кг",salo-po-ugorsky-z-chornym-pertsem-nariz-1-kg-br-div-class-ingradient-div,,53119,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 17:47:30",16,closed,,,,no,no,,199,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/salo-po-ugorsky-z-chornym-pertsem-nariz-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Напівфабрикати|Наш Край",,,,,
"Стейк з шиї свинина в маринаді охол ваг | 1 кг",stejk-z-shyyi-svynyna-v-marynadi-ohol-vag-1-kg-br-div-class-ingradient-div,,53120,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 17:48:16",16,closed,,,,no,no,,235,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/stejk-z-shyyi-svynyna-v-marynadi-ohol-vag-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Напівфабрикати|Наш Край",,,,,
"Курятина охолоджена Четвертина задня | 1 кг",kuryatyna-oholodzhena-chetvertyna-zadnya-1-kg-br-div-class-ingradient-div,,53121,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:05:57",16,closed,,,,no,no,,75,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-chetvertyna-zadnya-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Тушка | 1 кг",kuryatyna-oholodzhena-tushka-1-kg-br-div-class-ingradient-div,,53123,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:07:47",16,closed,,,,no,no,,87,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-tushka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Філе | 1 кг",kuryatyna-oholodzhena-file-1-kg-br-div-class-ingradient-div,,53124,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:08:34",16,closed,,,,no,no,,145,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-file-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Крила | 1 кг",kuryatyna-oholodzhena-kryla-1-kg-br-div-class-ingradient-div,,53125,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:10:55",16,closed,,,,no,no,,76,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-kryla-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Гомілка | 1 кг",kuryatyna-oholodzhena-gomilka-1-kg-br-div-class-ingradient-div,,53126,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:16:45",16,closed,,,,no,no,,80,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-gomilka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Печінка | 1 кг",kuryatyna-oholodzhena-pechinka-1-kg-br-div-class-ingradient-div,,53127,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:18:23",16,closed,,,,no,no,,92,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-pechinka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина морожена Четвертина задня | 1 кг",kuryatyna-morozhena-chetvertyna-zadnya-1-kg-br-div-class-ingradient-div,,53128,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:19:07",16,closed,,,,no,no,,94,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-morozhena-chetvertyna-zadnya-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Спинка | 1 кг",kuryatyna-oholodzhena-spynka-1-kg-br-div-class-ingradient-div,,53129,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:19:45",16,closed,,,,no,no,,30,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-spynka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Стегно з хребтовою кісткою | 1 кг",kuryatyna-oholodzhena-stegno-z-hrebtovoyu-kistkoyu-1-kg-br-div-class-ingradient-div,,53130,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:20:57",16,closed,,,,no,no,,110,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-stegno-z-hrebtovoyu-kistkoyu-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Курятина охолоджена Шлунки | 1 кг",kuryatyna-oholodzhena-shlunky-1-kg-br-div-class-ingradient-div,,53131,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:21:42",16,closed,,,,no,no,,64,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/kuryatyna-oholodzhena-shlunky-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Індичатина охолоджена Філе | 1 кг",indychatyna-oholodzhena-file-1-kg-br-div-class-ingradient-div,,53132,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:23:05",16,closed,,,,no,no,,205,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/indychatyna-oholodzhena-file-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Індичатина охолоджена Стегно | 1 кг",indychatyna-oholodzhena-stegno-1-kg-br-div-class-ingradient-div,,53133,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:24:03",16,closed,,,,no,no,,175,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/indychatyna-oholodzhena-stegno-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Печінка | 1 кг",svynyna-oholodzhena-pechinka-1-kg-br-div-class-ingradient-div,,53134,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:24:52",16,closed,,,,no,no,,60,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-pechinka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Шинка | 1 кг",svynyna-oholodzhena-shynka-1-kg-br-div-class-ingradient-div,,53135,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:25:37",16,closed,,,,no,no,,180,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-shynka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Язик | 1 кг",svynyna-oholodzhena-yazyk-1-kg-br-div-class-ingradient-div,,53136,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:26:43",16,closed,,,,no,no,,125,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-yazyk-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Суповий набір | 1 кг",svynyna-oholodzhena-supovyj-nabir-1-kg-br-div-class-ingradient-div,,53137,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:28:27",16,closed,,,,no,no,,16,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-supovyj-nabir-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Кістки | 1 кг",svynyna-oholodzhena-kistky-1-kg-br-div-class-ingradient-div,,53138,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:29:31",16,closed,,,,no,no,,10,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-kistky-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Грудинка | 1 кг",svynyna-oholodzhena-grudynka-1-kg-br-div-class-ingradient-div,,53139,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:30:12",16,closed,,,,no,no,,165,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-grudynka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Лопатка | 1 кг",svynyna-oholodzhena-lopatka-1-kg-br-div-class-ingradient-div,,53140,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:30:48",16,closed,,,,no,no,,185,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-lopatka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Нирки | 1 кг",svynyna-oholodzhena-nyrky-1-kg-br-div-class-ingradient-div,,53141,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:31:33",16,closed,,,,no,no,,43,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-nyrky-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Сало без шкіри 2 кат | 1 кг",svynyna-oholodzhena-salo-bez-shkiry-2-kat-1-kg-br-div-class-ingradient-div,,53142,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:32:20",16,closed,,,,no,no,,83,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-salo-bez-shkiry-2-kat-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Сало з шкірою 1кат | 1 кг",svynyna-oholodzhena-salo-z-shkiroyu-1kat-1-kg-br-div-class-ingradient-div,,53143,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:33:41",16,closed,,,,no,no,,130,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-salo-z-shkiroyu-1kat-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Мясо на фарш | 1 кг",svynyna-oholodzhena-myaso-na-farsh-1-kg-br-div-class-ingradient-div,,53144,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:34:25",16,closed,,,,no,no,,152,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-myaso-na-farsh-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Вирізка | 1 кг",svynyna-oholodzhena-vyrizka-1-kg-br-div-class-ingradient-div,,53145,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:35:20",16,closed,,,,no,no,,210,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-vyrizka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Ребра мясні | 1 кг",svynyna-oholodzhena-rebra-myasni-1-kg-br-div-class-ingradient-div,,53146,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:36:23",16,closed,,,,no,no,,185,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-rebra-myasni-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Ошийок | 1 кг",svynyna-oholodzhena-oshyjok-1-kg-br-div-class-ingradient-div,,53147,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:36:56",16,closed,,,,no,no,,210,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-oshyjok-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Філе | 1 кг",svynyna-oholodzhena-file-1-kg-br-div-class-ingradient-div,,53148,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:37:27",16,closed,,,,no,no,,195,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-file-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолоджена Рулька | 1 кг",svynyna-oholodzhena-rulka-1-kg-br-div-class-ingradient-div,,53149,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:38:52",16,closed,,,,no,no,,105,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzhena-rulka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Язик Наш Край Свинний | 1 кг",yazyk-nash-kraj-svynnyj-1-kg-br-div-class-ingradient-div,,53150,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:42:48",16,closed,,,,no,no,,101,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/yazyk-nash-kraj-svynnyj-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Свинина охолодж Мозок | 1 кг",svynyna-oholodzh-mozok-1-kg-br-div-class-ingradient-div,,53151,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 18:43:25",16,closed,,,,no,no,,22,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/svynyna-oholodzh-mozok-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Яловичина охолодж Лопатка | 1 кг",yalovychyna-oholodzh-lopatka-1-kg-br-div-class-ingradient-div,,53153,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:14:43",16,closed,,,,no,no,,203,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/yalovychyna-oholodzh-lopatka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Яловичина охолоджена Шинка | 1 кг",yalovychyna-oholodzhena-shynka-1-kg-br-div-class-ingradient-div,,53154,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:15:38",16,closed,,,,no,no,,215,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/yalovychyna-oholodzhena-shynka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Кролятина охолоджена Тушка | 1 кг",krolyatyna-oholodzhena-tushka-1-kg-br-div-class-ingradient-div,,53155,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:16:13",16,closed,,,,no,no,,215,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/krolyatyna-oholodzhena-tushka-1-kg-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > М'ясо|Наш Край",,,,,
"Додаток сир твердий | 50 г",dodatok-syr-tverdyj-50-g-br-div-class-ingradient-div,,53156,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:21:45",16,closed,,,,no,no,,18,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-syr-tverdyj-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток ковбаса салямі н/к | 50 г",dodatok-kovbasa-salyami-n-k-50-g-br-div-class-ingradient-div,,53157,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:22:52",16,closed,,,,no,no,,18,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-kovbasa-salyami-n-k-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток печериці свіжі | 50 г",dodatok-pecherytsi-svizhi-50-g-br-div-class-ingradient-div,,53158,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:23:33",16,closed,,,,no,no,,15,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-pecherytsi-svizhi-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток ковбаски мисливські | 50 г",dodatok-kovbasky-myslyvski-50-g-br-div-class-ingradient-div,,53159,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:24:33",16,closed,,,,no,no,,18,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-kovbasky-myslyvski-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток філе куряче | 50 г",dodatok-file-kuryache-50-g-br-div-class-ingradient-div,,53160,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:25:31",16,closed,,,,no,no,,18,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-file-kuryache-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток кукурудза консервована | 50 г",dodatok-kukurudza-konservovana-50-g-br-div-class-ingradient-div,,53161,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:26:40",16,closed,,,,no,no,,12,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-kukurudza-konservovana-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток ананас консервований | 50 г",dodatok-ananas-konservovanyj-50-g-br-div-class-ingradient-div,,53162,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:29:09",16,closed,,,,no,no,,18,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-ananas-konservovanyj-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Додаток шинка | 50 г",dodatok-shynka-50-g-br-div-class-ingradient-div,,53163,,"<br><div class=""ingradient""> </div>",publish,,0,"2023-06-01 19:29:47",16,closed,,,,no,no,,22,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/dodatok-shynka-50-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
"Піца м'ясна | 490 г",pitsa-m-yasna-490-g-br-div-class-ingradient-div,,53164,,"&nbsp;
<div class=""ingradient""></div>",publish,,0,"2023-06-01 19:34:25",16,closed,,,,no,no,,110,,,,,,,,instock,no,no,,no,taxable,,,,,,'-1,'-1,,,,,https://tyk-tyk.biz/test-market/pitsa-m-yasna-490-g-br-div-class-ingradient-div/,,,,,,,,,,,,simple,,"Наш Край > Піца|Наш Край",,,,,
